id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,firstName,lastName,fullName,teamColor,matchId,teamName,oppositeTeam,MatchName,GameWeek
2713280297,Miss,10261,906937,Anthony Gordon,79.8946601952,27.866666666,8,,False,False,,,30.568749999999998,6.1488275976,0.018986068665981293,0.0,RightFoot,FromCorner,FirstHalf,False,"{'x': 1.37792725311026, 'y': 0.6772486772486772, 'zoomRatio': 0.41633953129523665}",False,False,Anthony,Gordon,Anthony Gordon,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713283639,AttemptSaved,10261,690107,Alexander Isak,100.6379310348,44.7014012695,11,,True,True,101.0172413796,43.790573243599994,33.2375,1.2199999940000001,0.038647234439849854,0.0,LeftFoot,FromCorner,FirstHalf,False,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Alexander,Isak,Alexander Isak,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713285115,AttemptSaved,10261,690107,Alexander Isak,95.73684210409999,22.107515927399998,12,,False,True,101.206896552,29.295476189000002,34.1525,0.2439999988,0.09335371851921082,0.08777409791946411,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9596560846560838, 'y': 0.06455026423280423, 'zoomRatio': 1}",False,True,Alexander,Isak,Alexander Isak,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713292989,AttemptSaved,8678,1098096,Evanilson,100.3534482762,46.873375792800005,19,,False,True,104.1465517242,37.756,34.07625,0.3659999982,0.05382866784930229,0.07219266146421432,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.09682539634920634, 'zoomRatio': 1}",False,True,,Evanilson,Evanilson,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713300043,Post,8678,933576,Antoine Semenyo,81.471359224,15.801783440399998,27,,False,False,,,36.05875,2.515,0.01981731876730919,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.455357142857142, 'y': 0.6653439153439153, 'zoomRatio': 1}",False,False,Antoine,Semenyo,Antoine Semenyo,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713303843,AttemptSaved,8678,789630,Marcus Tavernier,78.655825244,27.194285714000003,33,,True,True,90.0,30.05190476,33.39,1.2199999940000001,0.05428570136427879,0.0,LeftFoot,FreeKick,FirstHalf,False,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,False,Marcus,Tavernier,Marcus Tavernier,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713304517,Miss,8678,933576,Antoine Semenyo,90.1,25.186875,34,,False,False,,,52.4784713368,3.8547586247999996,0.041774023324251175,0.0,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.2086080907094962, 'zoomRatio': 0.20456237591862403}",False,True,Antoine,Semenyo,Antoine Semenyo,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713306965,Goal,8678,789630,Marcus Tavernier,101.8706896554,34.915000000000006,37,,False,True,,,34.4575,0.1219999994,0.8180529475212097,0.9918662905693054,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8789682539682532, 'y': 0.032275132116402115, 'zoomRatio': 1}",False,True,Marcus,Tavernier,Marcus Tavernier,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713324547,AttemptSaved,10261,690107,Alexander Isak,94.1929824545,17.8336305751,48,,True,True,95.35087719170001,19.515159238299997,33.39,1.2199999940000001,0.01766522042453289,0.0,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1613756613756612, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Alexander,Isak,Alexander Isak,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713325181,Miss,10261,188058,Daniel Burn,98.4385964909,38.116190478,48,,False,False,99.8793103452,25.880625000000002,0.9838862565,1.6951578864,0.0636182501912117,0.0,Header,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.05134335008564513, 'zoomRatio': 0.1144895498412251}",False,True,Daniel,Burn,Daniel Burn,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713325543,AttemptSaved,10261,690107,Alexander Isak,95.54385964789999,27.950714285,49,,True,True,98.6315789471,29.295476189000002,31.4075,1.2199999940000001,0.0472826212644577,0.0,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.6858465608465611, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Alexander,Isak,Alexander Isak,#141413,4506273,Newcastle,Bournemouth,Bournemouth vs Newcastle,2
2713326325,AttemptSaved,8678,933576,Antoine Semenyo,96.8947368413,37.2025,50,,True,True,97.8596491223,36.8975,34.61,1.2199999940000001,0.12597569823265076,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Antoine,Semenyo,Antoine Semenyo,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713327823,AttemptSaved,8678,1098096,Evanilson,86.889705882,42.813125,52,,False,True,102.9137931036,35.6775,34.7625,1.0594736790000001,0.047878917306661606,0.025302836671471596,LeftFoot,FastBreak,SecondHalf,False,"{'x': 0.7982804232804226, 'y': 0.28028404206349206, 'zoomRatio': 1}",False,False,,Evanilson,Evanilson,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713329035,AttemptSaved,8678,933576,Antoine Semenyo,88.9,50.166369424900005,53,,True,True,92.1,46.8033120985,32.474999999999994,1.2199999940000001,0.026165997609496117,0.0,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.4034391534391548, 'y': 0.32275132116402117, 'zoomRatio': 1}",False,True,Antoine,Semenyo,Antoine Semenyo,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
2713332083,Miss,8678,794253,Justin Kluivert,103.7672413794,41.5990625,57,,False,False,,,42.6975,1.1622105206000002,0.028143810108304024,0.0,Header,FromCorner,SecondHalf,False,"{'x': 0, 'y': 0.13362581438344356, 'zoomRatio': 0.43460764587525164}",False,True,Justin,Kluivert,Justin Kluivert,#D71921,4506273,Bournemouth,Newcastle,Bournemouth vs Newcastle,2
